dates,prices,logret,pct
05/10/2006,1353.22,0.0022193954601759103,0.22193954601759103
06/10/2006,1349.58,-0.002693504662330426,-0.2693504662330426
09/10/2006,1350.66,0.0007999289378650687,0.07999289378650687
10/10/2006,1353.42,0.002041360431973338,0.2041360431973338
11/10/2006,1349.95,-0.0025671675765499558,-0.2567167576549956
12/10/2006,1362.83,0.00949586533658131,0.9495865336581311
13/10/2006,1365.62,0.002045117903889171,0.2045117903889171
16/10/2006,1369.05,0.0025085306809753405,0.25085306809753405
17/10/2006,1364.05,-0.0036588530079404435,-0.36588530079404435
18/10/2006,1365.96,0.001399262502070009,0.1399262502070009
19/10/2006,1366.96,0.0007318180148923048,0.07318180148923048
20/10/2006,1368.6,0.0011990233783789606,0.11990233783789606
23/10/2006,1377.02,0.006133424433030221,0.6133424433030221
24/10/2006,1377.38,0.0002613999434002423,0.02613999434002423
25/10/2006,1382.22,0.003507758343789469,0.3507758343789469
26/10/2006,1389.08,0.004950755249544692,0.49507552495446916
27/10/2006,1377.34,-0.008487554657401475,-0.8487554657401475
30/10/2006,1377.93,0.0004282701942228684,0.04282701942228684
31/10/2006,1377.94,7.257236371849274e-6,0.0007257236371849274
01/11/2006,1367.81,-0.007378709613703016,-0.7378709613703016
02/11/2006,1367.34,-0.00034367402491675136,-0.034367402491675136
03/11/2006,1364.3,-0.0022257700539070058,-0.22257700539070058
06/11/2006,1379.78,0.011282589583801794,1.1282589583801794
07/11/2006,1382.84,0.0022152892916249556,0.22152892916249556
08/11/2006,1385.72,0.0020805046947440786,0.20805046947440786
09/11/2006,1378.33,-0.005347238731927106,-0.5347238731927106
10/11/2006,1380.9,0.0018628390842332365,0.18628390842332365
13/11/2006,1384.42,0.002545818857239368,0.2545818857239368
14/11/2006,1393.22,0.006336335480975563,0.6336335480975563
15/11/2006,1396.57,0.002401615612763308,0.24016156127633081
16/11/2006,1399.76,0.0022815628940806576,0.22815628940806576
17/11/2006,1401.2,0.0010282189869679215,0.10282189869679215
20/11/2006,1400.5,-0.0004996966231685107,-0.04996966231685107
21/11/2006,1402.81,0.0016480521403945403,0.16480521403945403
22/11/2006,1406.09,0.0023354348612123488,0.23354348612123488
24/11/2006,1400.95,-0.003662224795342617,-0.3662224795342617
27/11/2006,1381.9,-0.013691214096988702,-1.3691214096988702
28/11/2006,1386.72,0.003481882576595652,0.3481882576595652
29/11/2006,1399.48,0.009159492649209788,0.9159492649209788
30/11/2006,1400.63,0.000821396348470671,0.0821396348470671
01/12/2006,1396.71,-0.0028026643639620374,-0.28026643639620374
04/12/2006,1409.12,0.008845925037396007,0.8845925037396007
05/12/2006,1414.76,0.003994509327143625,0.3994509327143625
06/12/2006,1412.9,-0.0013155756125309281,-0.13155756125309281
07/12/2006,1407.29,-0.003978460599928901,-0.39784605999289013
08/12/2006,1409.84,0.0018103535842808327,0.18103535842808327
11/12/2006,1413.04,0.002267189091074151,0.2267189091074151
12/12/2006,1411.56,-0.0010479360868380638,-0.10479360868380638
13/12/2006,1413.21,0.0011682368388630238,0.11682368388630238
14/12/2006,1425.49,0.008651901646480553,0.8651901646480553
15/12/2006,1427.09,0.0011217916186669896,0.11217916186669896
18/12/2006,1422.48,-0.0032355787166675753,-0.32355787166675753
19/12/2006,1425.55,0.002155877002041784,0.2155877002041784
20/12/2006,1423.53,-0.0014180018381182435,-0.14180018381182435
21/12/2006,1418.3,-0.0036807310110544833,-0.36807310110544833
22/12/2006,1410.76,-0.0053304050482942955,-0.5330405048294296
26/12/2006,1416.9,0.004342820317913443,0.4342820317913443
27/12/2006,1426.84,0.006990822284694609,0.6990822284694609
28/12/2006,1424.73,-0.00147988678874178,-0.147988678874178
29/12/2006,1418.3,-0.004523350765571976,-0.4523350765571976
03/01/2007,1416.6,-0.0011993369810401333,-0.11993369810401333
04/01/2007,1418.34,0.0012275393613228047,0.12275393613228047
05/01/2007,1409.71,-0.006103164221244128,-0.6103164221244128
08/01/2007,1412.84,0.002217853560082972,0.22178535600829719
09/01/2007,1412.11,-0.0005168233181107595,-0.051682331811075954
10/01/2007,1414.85,0.001938478689480938,0.1938478689480938
11/01/2007,1423.82,0.00631988209676404,0.631988209676404
12/01/2007,1430.73,0.004841403021182522,0.4841403021182522
16/01/2007,1431.9,0.0008174301709606979,0.08174301709606979
17/01/2007,1430.62,-0.0008943169552093622,-0.08943169552093622
18/01/2007,1426.37,-0.0029751613655877307,-0.29751613655877307
19/01/2007,1430.5,0.002891278131000874,0.2891278131000874
22/01/2007,1422.95,-0.005291852052066837,-0.5291852052066837
23/01/2007,1427.99,0.003535679635791489,0.3535679635791489
24/01/2007,1440.13,0.008465526199141316,0.8465526199141316
